PRISM Time Series Data
Location:  Lat: 39.1506   Lon: -122.3658   Elev: 270m
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1981-01-01 - 2019-06-15
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2019-Jul-16
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
2004-03-30,0.00,7.7,16.7,25.6,8.1,0.85,19.73
2004-03-31,0.66,4.4,11.0,17.5,7.0,0.17,8.51
2004-04-01,0.00,4.1,12.4,20.8,3.4,0.32,15.69
2004-04-02,0.00,6.9,13.6,20.3,-2.5,3.83,17.82
2004-04-03,0.00,7.3,14.8,22.3,-0.2,3.32,19.53
2004-04-04,0.00,7.1,16.5,26.0,5.4,1.60,22.00
2004-04-05,0.00,6.2,14.8,23.3,7.2,0.28,15.95
2004-04-06,0.00,4.9,12.0,19.1,7.0,0.08,9.76
2004-04-07,0.00,5.3,13.5,21.6,6.7,0.18,14.45
2004-04-08,0.00,7.2,17.4,27.7,5.7,0.80,28.32
2004-04-09,0.00,9.4,18.7,27.9,6.7,2.37,26.48
2004-04-10,0.00,10.3,20.2,30.0,2.4,3.98,34.90
2004-04-11,0.00,9.8,19.5,29.2,0.8,5.62,32.66
2004-04-12,0.00,7.9,18.4,28.9,4.4,2.19,31.46
2004-04-13,0.00,6.5,16.2,26.0,6.9,0.44,22.51
2004-04-14,0.00,6.3,12.9,19.6,4.3,0.72,13.25
2004-04-15,0.00,4.8,11.8,18.8,4.7,0.96,12.19
2004-04-16,0.00,2.9,10.5,18.1,1.8,0.45,13.65
2004-04-17,0.64,3.1,10.4,17.7,3.9,0.15,12.00
2004-04-18,1.17,3.0,9.4,15.7,4.3,0.10,8.79
2004-04-19,0.64,3.8,8.5,13.3,5.6,0.17,5.62
2004-04-20,1.37,7.0,10.6,14.1,8.3,0.05,4.80
2004-04-21,0.00,8.6,13.2,17.8,7.1,0.26,9.70
2004-04-22,0.01,5.9,13.2,20.5,4.4,0.50,15.21
2004-04-23,0.00,7.0,15.4,23.8,1.4,3.17,21.41
2004-04-24,0.00,9.0,18.4,27.9,4.0,3.27,29.20
2004-04-25,0.00,10.2,20.1,30.0,4.6,3.93,33.39
2004-04-26,0.00,11.7,22.1,32.5,7.0,4.14,37.30
2004-04-27,0.00,13.1,24.0,34.9,6.8,4.26,44.02
2004-04-28,0.00,13.0,23.8,34.6,5.9,5.94,43.95
2004-04-29,0.00,11.1,18.7,26.2,-3.6,5.28,29.27
2004-04-30,0.00,8.9,17.7,26.6,-0.8,4.53,28.07
2004-05-01,0.00,9.6,19.7,29.8,4.1,3.84,31.99
2004-05-02,0.00,10.9,20.8,30.7,7.6,3.30,31.87
2004-05-03,0.00,12.8,22.9,32.9,9.3,3.27,36.05
2004-05-04,0.00,13.3,23.4,33.5,9.4,3.68,36.41
2004-05-05,0.00,8.9,19.7,30.5,6.3,2.12,31.79
2004-05-06,0.00,8.1,17.1,26.1,6.3,1.09,22.92
2004-05-07,0.00,8.8,16.6,24.3,5.9,1.41,19.66
2004-05-08,0.00,8.7,15.6,22.5,9.1,0.90,13.06
2004-05-09,0.00,8.8,16.0,23.3,6.2,1.03,18.39
2004-05-10,0.00,8.2,17.1,26.0,5.4,1.34,23.46
2004-05-11,0.00,7.5,14.6,21.8,4.7,1.46,15.61
2004-05-12,0.00,7.3,14.5,21.7,3.3,1.83,17.34
2004-05-13,0.00,8.0,17.4,26.8,3.4,2.29,26.86
2004-05-14,0.00,9.2,18.8,28.5,6.2,2.26,27.80
2004-05-15,0.00,11.4,20.2,29.0,7.2,3.30,27.87
2004-05-16,0.00,11.3,19.4,27.6,7.6,3.09,24.04
2004-05-17,0.00,9.5,18.4,27.3,5.7,2.07,26.21
2004-05-18,0.00,8.6,15.6,22.6,7.2,0.94,15.70
2004-05-19,0.00,8.1,15.4,22.7,7.7,0.38,16.02
2004-05-20,0.00,8.8,17.3,25.8,7.9,0.76,21.65
2004-05-21,2.44,8.6,16.3,24.0,9.0,0.55,17.04
2004-05-22,0.22,8.6,16.4,24.1,10.0,0.45,15.07
2004-05-23,0.00,7.7,15.6,23.4,9.1,0.26,14.53
2004-05-24,0.00,7.7,15.9,24.1,7.2,0.50,17.99
2004-05-25,0.00,9.3,17.7,26.1,8.2,0.96,21.84
2004-05-26,0.00,9.5,19.0,28.5,9.8,0.68,24.50
2004-05-27,0.00,12.0,20.8,29.6,12.1,1.14,24.14
2004-05-28,0.00,13.0,19.8,26.6,10.4,1.41,20.50
2004-05-29,0.00,8.7,16.3,24.0,7.8,1.07,17.06
2004-05-30,0.00,9.3,18.5,27.7,4.5,2.36,28.29
2004-05-31,0.00,11.7,21.4,31.1,8.0,2.92,32.66
2004-06-01,0.00,15.0,24.1,33.3,7.9,5.53,36.51
2004-06-02,0.00,14.6,24.4,34.2,7.5,6.02,40.67
2004-06-03,0.00,13.7,24.2,34.6,8.3,4.87,40.32
2004-06-04,0.00,13.3,23.1,32.8,8.8,3.50,35.30
2004-06-05,0.00,12.6,23.0,33.3,8.1,3.58,36.95
2004-06-06,0.00,13.4,22.8,32.3,8.4,4.78,34.28
2004-06-07,0.00,11.0,21.0,30.9,7.2,2.86,31.02
2004-06-08,0.00,8.9,17.2,25.6,4.1,2.72,22.27
2004-06-09,2.82,8.0,16.2,24.4,4.7,2.16,20.55
2004-06-10,0.00,9.5,18.1,26.8,7.5,1.44,22.88
2004-06-11,0.00,9.9,18.4,26.9,9.0,1.39,21.40
2004-06-12,0.00,11.1,20.0,29.0,8.0,2.57,26.92
2004-06-13,0.00,13.0,22.5,32.1,7.7,4.22,34.90
2004-06-14,0.00,14.1,23.5,32.9,8.8,4.77,36.23
2004-06-15,0.00,16.0,26.0,36.0,5.6,6.59,48.85
2004-06-16,0.00,18.8,27.9,37.1,4.7,14.28,51.89
2004-06-17,0.00,14.5,25.7,37.0,8.5,4.02,47.81
2004-06-18,0.00,12.7,21.8,30.9,11.5,1.51,27.59
2004-06-19,0.00,12.2,21.8,31.4,11.7,1.20,29.44
2004-06-20,0.00,12.9,22.2,31.6,10.7,1.59,31.69
2004-06-21,0.00,14.4,23.6,32.7,10.9,3.27,32.36
2004-06-22,0.00,15.1,24.7,34.2,10.9,5.12,36.43
2004-06-23,0.00,14.2,23.5,32.8,12.2,2.68,30.55
2004-06-24,0.00,13.9,23.4,33.0,10.7,2.63,33.18
2004-06-25,0.00,13.2,22.7,32.2,8.8,3.43,33.48
2004-06-26,0.00,14.0,23.8,33.6,8.6,4.90,38.13
2004-06-27,0.00,14.6,23.9,33.2,8.6,4.91,38.13
2004-06-28,0.00,14.6,24.8,35.0,10.0,4.50,40.00
2004-06-29,0.00,16.3,25.5,34.8,11.2,4.93,40.11
2004-06-30,0.00,14.5,23.6,32.7,12.5,2.28,32.51
2004-07-01,0.00,13.6,21.7,29.8,13.1,1.06,24.09
2004-07-02,0.00,14.7,23.2,31.6,13.7,1.42,25.78
2004-07-03,0.00,16.1,25.6,35.0,12.0,5.00,38.16
2004-07-04,0.00,16.7,25.8,34.9,12.8,5.92,37.25
2004-07-05,0.00,17.6,26.8,36.0,12.5,4.99,41.80
2004-07-06,0.00,18.9,28.4,37.9,13.0,7.57,45.78
2004-07-07,0.00,17.7,28.1,38.5,13.6,5.73,44.44
2004-07-08,0.00,14.5,23.3,32.1,13.5,1.48,28.72
2004-07-09,0.00,13.0,21.5,30.1,12.5,1.04,25.12
2004-07-10,0.00,12.7,20.6,28.5,11.3,1.21,22.98
2004-07-11,0.00,12.9,22.0,31.1,10.4,1.51,29.85
2004-07-12,0.00,14.2,23.9,33.7,8.9,5.44,38.42
2004-07-13,0.00,13.7,24.3,34.9,7.3,5.33,43.86
2004-07-14,0.00,13.1,23.3,33.5,8.2,4.27,38.53
2004-07-15,0.00,13.4,23.8,34.2,7.3,5.15,42.84
2004-07-16,0.00,13.8,24.2,34.6,8.2,5.36,41.66
2004-07-17,0.00,15.5,25.6,35.7,9.3,6.39,43.53
2004-07-18,0.00,18.1,26.4,34.6,9.4,9.31,41.07
2004-07-19,0.00,18.8,27.2,35.6,9.2,10.02,43.53
2004-07-20,0.00,16.1,25.2,34.2,11.4,5.42,36.47
2004-07-21,0.00,15.6,25.3,35.0,11.5,3.95,39.73
2004-07-22,0.00,17.7,27.4,37.1,12.2,6.61,46.12
2004-07-23,0.00,17.7,27.6,37.4,12.2,6.16,46.64
2004-07-24,0.00,18.4,27.8,37.1,13.0,6.18,45.05
2004-07-25,0.00,17.4,26.5,35.6,13.4,4.54,39.38
2004-07-26,0.00,17.3,27.4,37.5,11.0,4.27,49.71
2004-07-27,0.00,18.1,27.8,37.5,10.4,8.46,48.10
2004-07-28,0.00,17.7,27.3,37.0,10.1,7.87,47.22
2004-07-29,0.00,16.4,26.0,35.7,11.3,4.98,42.10
2004-07-30,0.00,15.5,24.3,33.0,12.6,3.46,32.39
2004-07-31,0.00,15.3,24.7,34.0,12.0,3.72,36.52
2004-08-01,0.00,14.0,23.0,32.0,12.1,2.00,30.33
2004-08-02,0.00,12.8,22.0,31.2,12.1,1.04,29.18
2004-08-03,0.00,12.5,21.1,29.7,12.0,0.85,25.23
2004-08-04,0.00,13.8,23.2,32.6,11.4,1.95,32.39
2004-08-05,0.00,13.3,23.4,33.4,10.5,2.62,37.13
2004-08-06,0.00,12.7,21.7,30.6,8.0,2.76,32.11
2004-08-07,0.00,13.1,22.5,31.9,10.6,2.98,32.77
2004-08-08,0.00,15.4,25.8,36.3,11.3,3.37,44.12
2004-08-09,0.00,15.7,26.5,37.4,10.0,5.60,48.92
2004-08-10,0.00,15.5,26.6,37.8,8.7,5.84,53.21
2004-08-11,0.00,16.1,27.1,38.2,8.7,7.91,52.06
2004-08-12,0.00,17.5,28.7,39.9,7.6,9.41,59.89
2004-08-13,0.00,16.7,27.7,38.7,9.4,5.94,53.02
2004-08-14,0.00,16.3,26.7,37.2,8.9,5.48,50.29
2004-08-15,0.00,13.4,23.1,32.8,10.1,2.06,36.70
2004-08-16,0.00,12.8,22.9,33.0,9.9,1.20,35.08
2004-08-17,0.00,15.1,24.7,34.2,10.3,5.27,39.12
2004-08-18,0.00,16.5,26.8,37.1,11.2,6.31,47.13
2004-08-19,0.00,18.2,28.0,37.8,11.4,7.72,48.59
2004-08-20,0.00,16.4,26.2,36.0,11.9,4.76,42.25
2004-08-21,0.00,16.0,26.1,36.1,11.4,4.01,43.71
2004-08-22,0.00,15.8,25.6,35.4,10.6,4.33,42.56
2004-08-23,0.00,15.0,21.6,28.2,13.1,1.97,20.69
2004-08-24,0.00,14.9,22.2,29.5,13.7,1.57,23.48
2004-08-25,0.00,13.5,22.5,31.6,12.2,1.63,29.16
2004-08-26,0.00,12.2,21.3,30.3,11.7,1.48,27.37
2004-08-27,0.00,13.9,22.1,30.3,6.1,3.38,32.10
2004-08-28,0.00,15.2,24.9,34.6,3.9,8.70,44.59
2004-08-29,0.00,15.6,26.6,37.6,5.6,8.89,53.12
2004-08-30,0.00,15.2,26.5,37.7,6.7,7.59,52.92
2004-08-31,0.00,14.9,26.0,37.0,7.2,6.99,50.35
2004-09-01,0.00,15.0,25.6,36.2,8.5,5.26,47.06
2004-09-02,0.00,14.3,24.9,35.4,8.9,4.80,43.32
2004-09-03,0.00,14.6,23.4,32.2,1.9,5.47,40.85
2004-09-04,0.00,14.5,22.1,29.8,1.5,8.65,33.27
2004-09-05,0.00,14.4,24.7,34.9,4.9,7.71,43.56
2004-09-06,0.00,15.8,25.9,36.0,6.6,7.90,46.50
2004-09-07,0.00,16.1,26.9,37.8,6.5,8.85,52.22
2004-09-08,0.00,16.3,27.5,38.7,6.2,9.53,55.74
2004-09-09,0.00,16.3,27.1,37.9,6.8,9.33,52.81
2004-09-10,0.00,14.3,26.0,37.7,6.2,6.94,52.26
2004-09-11,0.00,14.5,24.8,35.1,7.2,6.58,43.79
2004-09-12,0.00,15.1,25.9,36.7,9.3,5.07,48.56
2004-09-13,0.00,13.5,22.9,32.4,9.1,3.62,35.85
2004-09-14,0.00,12.3,21.6,31.0,8.5,3.24,30.26
2004-09-15,0.00,14.2,23.5,32.8,0.6,7.88,41.34
2004-09-16,0.00,15.6,25.3,34.9,8.4,5.23,42.36
2004-09-17,0.00,14.1,24.1,34.1,8.0,4.20,40.16
2004-09-18,0.00,12.2,21.8,31.4,6.4,4.06,34.04
2004-09-19,0.76,9.2,16.6,24.1,3.4,3.23,22.07
2004-09-20,1.83,6.7,13.2,19.6,6.9,0.11,11.94
2004-09-21,0.00,6.1,14.8,23.5,3.5,0.49,19.92
2004-09-22,0.00,8.5,18.8,29.0,-0.4,4.29,33.17
2004-09-23,0.00,10.4,20.7,31.0,2.0,6.13,35.52
2004-09-24,0.00,10.8,21.8,32.8,3.6,5.47,39.86
2004-09-25,0.00,11.7,23.0,34.2,4.0,6.40,43.77
2004-09-26,0.00,11.5,22.7,34.0,3.6,5.88,43.81
2004-09-27,0.00,11.4,22.4,33.4,4.0,5.54,41.48
2004-09-28,0.00,10.5,21.1,31.7,6.1,2.25,36.81
2004-09-29,0.00,9.6,18.7,27.8,8.8,1.22,22.68
2004-09-30,0.00,10.0,18.8,27.6,9.9,0.87,22.81
2004-10-01,0.00,9.6,18.4,27.3,9.7,0.68,22.19
2004-10-02,0.00,10.4,19.4,28.3,9.9,1.19,23.78
2004-10-03,0.00,11.6,21.5,31.4,9.7,1.84,31.65
2004-10-04,0.00,12.4,22.3,32.2,8.6,3.70,34.35
2004-10-05,0.00,11.8,21.9,32.1,8.5,2.48,33.71
2004-10-06,0.00,11.4,21.6,31.8,7.6,2.83,34.75
2004-10-07,0.00,11.9,22.1,32.2,8.6,2.72,34.38
2004-10-08,0.00,11.4,21.5,31.7,8.8,2.27,33.22
2004-10-09,0.00,10.1,19.8,29.6,9.0,1.16,28.53
2004-10-10,0.00,9.4,16.9,24.5,1.9,1.67,23.65
2004-10-11,0.00,11.4,19.0,26.6,-2.4,6.91,28.61
2004-10-12,0.00,13.9,21.2,28.5,-3.2,10.15,32.27
2004-10-13,0.00,14.7,23.8,32.9,-1.1,10.32,41.49
2004-10-14,0.00,14.9,24.6,34.3,2.2,9.54,44.84
2004-10-15,0.00,12.1,22.3,32.5,2.8,6.33,39.05
2004-10-16,0.00,11.1,21.9,32.6,4.2,3.87,39.84
2004-10-17,0.57,10.5,16.9,23.2,8.8,1.20,16.30
2004-10-18,2.49,5.4,12.1,18.9,9.3,0.09,7.42
2004-10-19,14.09,6.7,11.8,17.0,7.3,0.16,8.45
2004-10-20,27.34,7.3,11.0,14.8,8.6,0.16,4.32
2004-10-21,3.52,4.6,9.3,14.1,6.7,0.03,4.83
2004-10-22,0.00,4.7,12.7,20.7,6.7,0.05,13.52
2004-10-23,0.83,7.0,12.9,18.8,9.0,0.18,8.94
2004-10-24,4.21,8.8,12.2,15.7,10.8,0.05,3.03
2004-10-25,0.00,5.3,12.5,19.7,6.2,0.12,13.51
2004-10-26,16.18,5.5,12.3,19.1,6.2,0.31,10.71
2004-10-27,3.04,5.0,10.5,16.0,5.6,0.13,9.21
2004-10-28,0.00,3.1,9.7,16.2,3.8,0.11,10.05
2004-10-29,0.00,4.5,10.6,16.6,6.2,0.25,8.61
2004-10-30,0.00,5.3,11.9,18.5,7.0,0.08,10.28
2004-10-31,0.00,5.4,12.7,20.0,7.5,0.08,10.48
2004-11-01,0.00,5.2,11.9,18.5,-1.9,1.74,16.86
2004-11-02,0.00,4.6,13.5,22.3,-2.5,2.94,23.42
2004-11-03,1.33,6.9,14.1,21.3,5.1,0.68,17.19
2004-11-04,4.10,6.7,9.7,12.7,4.4,0.44,7.03
2004-11-05,0.84,2.4,7.2,12.0,3.8,0.22,5.35
2004-11-06,0.00,3.8,13.0,22.1,2.0,1.24,19.96
2004-11-07,0.00,5.3,15.1,24.8,2.6,1.40,25.17
2004-11-08,0.00,4.4,13.1,21.7,6.3,0.21,13.81
2004-11-09,0.00,6.7,11.0,15.4,8.6,0.12,4.80
2004-11-10,10.95,8.9,11.4,13.9,8.6,0.11,4.67
2004-11-11,14.35,8.8,10.5,12.1,9.7,0.03,0.65
2004-11-12,5.95,5.9,9.3,12.8,8.9,0.01,1.44
2004-11-13,1.50,5.9,12.5,19.1,9.0,0.04,9.65
2004-11-14,0.28,6.1,13.5,20.9,7.2,0.20,14.38
2004-11-15,0.00,6.0,12.3,18.6,6.7,0.55,10.83
2004-11-16,0.00,6.5,11.8,17.1,7.6,0.24,8.24
2004-11-17,0.00,6.0,11.9,17.8,8.1,0.13,7.96
2004-11-18,0.00,5.7,13.0,20.3,7.1,0.36,13.04
2004-11-19,0.00,4.0,10.3,16.6,6.9,0.04,7.41
2004-11-20,0.00,4.4,10.6,16.9,-2.0,0.51,14.17
2004-11-21,0.00,5.0,11.8,18.6,-7.9,5.19,17.24
2004-11-22,0.00,3.7,9.6,15.6,-8.0,5.07,14.50
2004-11-23,0.00,1.5,10.2,18.8,-1.5,1.03,16.30
2004-11-24,0.00,2.0,10.3,18.5,1.9,1.10,13.38
2004-11-25,0.00,3.2,11.0,18.8,4.1,0.34,12.38
2004-11-26,1.41,2.9,7.6,12.2,6.1,0.06,2.94
2004-11-27,17.08,4.2,8.8,13.5,5.8,0.05,5.20
2004-11-28,1.20,2.3,8.0,13.7,-0.4,0.28,10.33
2004-11-29,0.00,0.4,6.1,11.8,-6.1,2.43,9.98
2004-11-30,0.00,-2.1,5.0,12.1,-6.0,0.92,10.52
2004-12-01,0.00,-1.5,5.0,11.4,-2.8,0.79,8.60
2004-12-02,0.00,1.1,7.1,13.1,-3.9,1.67,10.23
2004-12-03,0.00,1.9,7.6,13.3,-5.7,3.10,11.54
2004-12-04,0.00,-1.2,7.7,16.6,-4.7,1.24,14.73
2004-12-05,0.00,-2.1,3.9,9.8,-1.4,0.34,5.77
2004-12-06,0.00,-0.6,6.6,13.8,-0.2,0.30,10.16
2004-12-07,21.91,1.8,6.1,10.5,4.3,0.12,3.72
2004-12-08,18.16,6.1,8.9,11.7,6.8,0.14,3.33
2004-12-09,5.74,9.0,11.7,14.5,10.2,0.16,3.74
2004-12-10,0.00,6.6,12.3,18.0,9.6,0.03,5.96
2004-12-11,0.00,5.6,10.5,15.5,8.2,0.03,3.80
2004-12-12,0.00,5.4,11.3,17.2,7.7,0.06,7.27
2004-12-13,0.43,6.8,11.1,15.4,7.8,0.05,5.00
2004-12-14,0.00,7.3,10.3,13.4,9.2,0.01,1.74
2004-12-15,0.00,4.4,10.2,16.1,7.2,0.06,5.67
2004-12-16,0.00,4.1,10.9,17.6,1.7,0.38,10.43
2004-12-17,0.00,3.9,10.3,16.7,0.7,1.86,10.85
2004-12-18,0.00,3.1,10.6,18.1,0.4,1.29,13.41
2004-12-19,0.00,3.7,10.4,17.1,0.6,1.48,11.20
2004-12-20,0.00,3.5,10.0,16.4,1.4,1.18,9.96
2004-12-21,0.00,2.9,8.6,14.3,0.6,0.97,8.96
2004-12-22,0.00,7.0,12.9,18.9,-4.0,5.46,16.92
2004-12-23,0.00,6.8,11.7,16.5,-2.8,4.69,14.21
2004-12-24,0.00,2.9,9.7,16.4,-5.4,2.60,14.65
2004-12-25,0.00,-0.5,7.4,15.4,-1.5,0.68,11.44
2004-12-26,5.26,0.1,5.4,10.7,0.8,0.14,5.83
2004-12-27,33.54,3.3,6.0,8.8,5.1,0.03,1.46
2004-12-28,30.34,5.3,7.5,9.7,6.0,0.07,1.52
2004-12-29,12.59,5.0,6.9,8.9,6.0,0.05,0.91
2004-12-30,13.88,4.4,7.8,11.2,4.9,0.02,4.65
2004-12-31,6.16,2.1,6.5,11.0,3.6,0.09,5.72
2005-01-01,4.31,1.6,5.8,9.9,3.0,0.07,4.36
2005-01-02,3.52,2.0,5.3,8.6,2.6,0.18,3.20
2005-01-03,16.19,2.3,4.6,6.8,3.1,0.04,1.34
2005-01-04,2.84,1.0,4.4,7.7,3.3,0.02,2.08
2005-01-05,0.35,1.4,6.0,10.7,2.0,0.13,5.67
2005-01-06,3.55,1.8,4.2,6.7,3.6,0.03,0.94
2005-01-07,9.21,1.1,5.5,10.0,3.1,0.02,3.51
2005-01-08,15.51,2.1,5.4,8.7,2.8,0.05,2.76
2005-01-09,5.78,2.6,5.7,8.9,3.3,0.21,3.59
2005-01-10,0.35,0.8,6.5,12.1,4.0,0.03,4.67
2005-01-11,27.73,1.2,5.4,9.7,3.9,0.03,2.69
2005-01-12,3.22,-0.4,4.1,8.7,2.7,0.03,2.42
2005-01-13,0.20,-1.2,5.7,12.5,0.7,0.10,7.65
2005-01-14,0.00,-1.3,3.4,8.1,0.6,0.06,3.16
2005-01-15,0.00,-0.2,6.1,12.5,0.3,0.27,7.12
2005-01-16,0.49,1.3,6.5,11.6,1.4,0.20,6.34
2005-01-17,0.00,3.9,10.3,16.8,5.3,0.14,9.78
2005-01-18,0.00,4.7,9.4,14.0,5.4,0.40,5.11
2005-01-19,0.00,3.6,9.3,15.0,5.5,0.05,5.46
2005-01-20,0.00,4.0,10.1,16.2,4.5,0.53,8.21
2005-01-21,0.00,3.5,9.4,15.3,4.2,0.36,7.13
2005-01-22,0.00,3.0,9.7,16.4,3.0,0.64,10.38
2005-01-23,0.00,2.8,8.9,15.0,3.2,0.41,7.48
2005-01-24,0.00,3.1,9.8,16.5,3.7,0.47,9.00
2005-01-25,0.49,4.2,9.6,15.1,4.9,0.49,7.27
2005-01-26,8.44,6.4,9.8,13.2,8.0,0.04,4.47
2005-01-27,9.98,3.7,8.2,12.7,7.7,0.00,2.19
2005-01-28,13.41,4.3,7.6,11.0,6.7,0.03,2.81
2005-01-29,2.80,1.9,7.0,12.2,4.6,0.05,5.44
2005-01-30,0.00,0.9,7.3,13.8,1.4,0.14,8.95
2005-01-31,0.00,2.7,9.9,17.1,1.2,1.23,13.00
2005-02-01,0.00,4.5,11.8,19.1,1.8,1.95,13.72
2005-02-02,0.00,6.1,13.7,21.3,-2.6,4.73,19.89
2005-02-03,0.00,5.6,13.5,21.4,-1.4,3.28,20.53
2005-02-04,0.00,3.7,12.6,21.4,2.6,0.70,16.51
2005-02-05,0.00,3.0,9.9,16.9,5.5,0.14,8.81
2005-02-06,0.00,3.0,10.1,17.2,3.1,0.38,11.43
2005-02-07,0.00,1.7,9.0,16.3,2.0,0.34,11.51
2005-02-08,0.00,4.2,8.8,13.5,4.2,0.21,6.44
2005-02-09,0.00,4.1,8.9,13.6,4.1,0.32,6.14
2005-02-10,0.00,2.6,9.0,15.4,2.9,0.49,8.94
2005-02-11,0.00,3.1,10.5,17.8,1.1,1.34,13.66
2005-02-12,0.00,2.8,10.1,17.4,1.5,0.90,12.61
2005-02-13,2.59,2.8,10.5,18.2,4.4,0.23,11.49
2005-02-14,1.87,7.6,11.0,14.4,7.7,0.20,5.70
2005-02-15,2.76,6.9,9.8,12.7,7.3,0.12,4.13
2005-02-16,10.12,7.4,9.1,10.8,7.4,0.35,2.29
2005-02-17,7.10,7.3,9.5,11.7,8.1,0.18,1.75
2005-02-18,5.75,7.3,11.6,15.9,7.8,0.20,7.17
2005-02-19,13.05,8.3,11.1,13.9,8.7,0.17,3.10
2005-02-20,13.55,7.2,9.9,12.6,8.1,0.12,2.57
2005-02-21,9.78,7.4,9.9,12.3,7.6,0.15,3.66
2005-02-22,7.80,7.0,10.8,14.6,7.7,0.16,3.98
2005-02-23,0.43,5.4,12.3,19.1,6.4,0.23,12.15
2005-02-24,0.00,5.2,13.0,20.8,5.2,0.74,15.83
2005-02-25,0.00,5.4,11.1,16.8,6.9,0.13,7.13
2005-02-26,0.00,6.0,10.9,15.7,7.2,0.19,6.83
2005-02-27,6.08,7.6,11.3,15.1,7.1,0.23,6.17
2005-02-28,15.29,5.6,9.1,12.6,7.4,0.05,2.52
2005-03-01,0.19,3.3,9.3,15.3,5.8,0.05,6.76
2005-03-02,5.83,3.9,9.5,15.0,5.7,0.05,6.46
2005-03-03,0.00,2.5,9.2,15.8,5.3,0.03,7.58
2005-03-04,3.04,5.0,10.1,15.2,6.3,0.25,6.28
2005-03-05,1.65,6.0,11.4,16.9,7.4,0.15,7.55
2005-03-06,0.00,7.3,15.1,23.0,4.6,2.36,19.17
2005-03-07,0.00,7.1,15.8,24.5,5.0,2.17,22.09
2005-03-08,0.00,8.0,16.3,24.7,8.9,0.44,17.72
2005-03-09,0.00,8.2,17.3,26.4,10.5,0.28,19.86
2005-03-10,0.00,9.0,17.6,26.2,10.3,0.40,18.26
2005-03-11,0.00,11.2,19.1,27.0,4.2,5.59,26.22
2005-03-12,0.00,10.0,19.5,28.9,4.2,5.33,30.14
2005-03-13,0.00,9.0,18.7,28.4,8.1,1.62,26.29
2005-03-14,0.00,8.7,16.1,23.4,-4.8,2.32,24.77
2005-03-15,0.00,4.8,12.7,20.6,-13.5,6.36,21.06
2005-03-16,0.00,5.0,13.8,22.7,-2.6,3.14,21.98
2005-03-17,0.00,6.3,12.9,19.4,0.9,2.41,14.63
2005-03-18,0.00,6.9,12.9,18.9,0.8,2.29,15.32
2005-03-19,7.69,7.6,11.2,14.8,6.0,0.27,7.92
2005-03-20,11.98,6.4,10.6,14.7,7.1,0.14,6.08
2005-03-21,14.14,6.1,10.2,14.4,6.6,0.30,5.47
2005-03-22,24.01,7.2,10.6,14.1,7.4,0.24,5.45
2005-03-23,2.14,7.2,10.6,14.0,7.1,0.27,4.94
2005-03-24,1.16,2.9,8.7,14.5,4.8,0.10,6.62
2005-03-25,0.00,1.9,8.5,15.1,3.0,0.17,8.48
2005-03-26,0.00,2.7,10.0,17.3,4.0,0.28,11.17
2005-03-27,0.00,5.9,12.8,19.7,5.8,0.35,11.98
2005-03-28,10.95,6.6,11.2,15.9,5.6,0.47,8.64
2005-03-29,0.56,6.5,11.4,16.3,3.4,1.11,10.36
2005-03-30,0.62,2.2,9.4,16.7,2.3,0.60,10.86
2005-03-31,0.00,2.7,10.9,19.2,-2.5,2.37,17.22
2005-04-01,0.00,5.0,13.8,22.5,2.3,1.38,19.48
2005-04-02,0.00,5.3,13.5,21.8,5.1,0.63,14.90
2005-04-03,0.41,5.8,13.9,22.0,4.1,0.98,16.91
2005-04-04,4.45,3.4,7.9,12.4,4.8,0.34,4.47
2005-04-05,0.00,2.7,9.5,16.3,3.7,0.29,10.27
2005-04-06,0.00,5.4,13.6,21.7,5.3,0.58,16.06
2005-04-07,0.65,6.1,14.8,23.5,4.7,0.38,17.49
2005-04-08,2.74,5.2,10.7,16.1,3.4,0.84,9.86
2005-04-09,4.24,4.0,9.0,13.9,4.3,0.18,6.67
2005-04-10,0.00,4.3,11.9,19.5,4.3,0.36,13.80
2005-04-11,0.00,5.9,14.4,22.9,3.9,1.50,20.26
2005-04-12,0.00,4.0,12.7,21.3,5.5,0.54,13.33
2005-04-13,0.00,2.5,10.2,17.9,1.6,0.55,11.71
2005-04-14,0.00,1.0,8.4,15.8,-1.3,1.10,11.15
2005-04-15,0.00,1.9,10.4,19.0,-2.8,1.87,17.49
2005-04-16,0.00,5.7,15.8,25.8,3.6,1.50,24.21
2005-04-17,0.00,8.0,17.0,26.0,8.6,1.22,20.62
2005-04-18,0.00,5.7,14.1,22.5,3.5,1.18,17.93
2005-04-19,0.00,5.9,13.0,20.1,-4.3,4.57,18.94
2005-04-20,0.00,5.3,12.9,20.5,-1.9,2.91,18.52
2005-04-21,0.00,5.5,13.9,22.4,3.2,1.47,18.18
2005-04-22,0.00,6.5,15.7,24.8,4.1,1.45,22.27
2005-04-23,2.60,7.0,16.6,26.2,6.1,0.76,25.06
